Date_Collected,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
11/30/2021,Villa Marconi,2818,Ottawa,OTTAWA,1,1
12/31/2021,Carlingview Manor,2420,Ottawa,OTTAWA,1,1
12/31/2021,Élisabeth-Bruyère Residence,2759,Ottawa,OTTAWA,1,1
12/31/2021,Extendicare Medex,2579,Ottawa,OTTAWA,1,1
12/31/2021,Extendicare New Orchard Lodge,2302,Ottawa,OTTAWA,1,1
12/31/2021,Extendicare West End Villa,2709,Ottawa,OTTAWA,1,1
12/31/2021,Garry J. Armstrong Home,M622,Ottawa,OTTAWA,1,1
12/31/2021,Glebe Centre,2811,Ottawa,OTTAWA,1,1
12/31/2021,Hillel Lodge (The Bess and Moe Greenberg Family),3029,Ottawa,OTTAWA,1,1
12/31/2021,Marochel Manor,2867,Ottawa,OTTAWA,1,1
12/31/2021,Montfort,2886,Ottawa,OTTAWA,1,1
12/31/2021,Peter D. Clark Centre,M609,Ottawa,OTTAWA,1,1
12/31/2021,Residence Saint-Louis,3013,Ottawa,OTTAWA,1,1
12/31/2021,Royal Ottawa Place,2933,Ottawa,OTTAWA,1,1
12/31/2021,St. Patrick's Home,3015,Ottawa,OTTAWA,1,1
12/31/2021,The Perley and Rideau Veterans' Health Centre,3025,Ottawa,OTTAWA,1,1
12/31/2021,The Salvation Army Ottawa Grace Manor,2873,Ottawa,OTTAWA,1,1
12/31/2021,Villa Marconi,2818,Ottawa,OTTAWA,1,1
10/31/2021,Georgian Heights,2638,Owen Sound,GREY-BRUCE,1,1
10/31/2021,Lee Manor Home,M549,Owen Sound,GREY-BRUCE,0.93,0.89
10/31/2021,Summit Place,2624,Owen Sound,GREY-BRUCE,1,1
11/30/2021,Georgian Heights,2638,Owen Sound,GREY-BRUCE,1,1
11/30/2021,Lee Manor Home,M549,Owen Sound,GREY-BRUCE,1,0.98
11/30/2021,Maple View,2690,Owen Sound,GREY-BRUCE,1,1
11/30/2021,Summit Place,2624,Owen Sound,GREY-BRUCE,1,1
12/31/2021,Georgian Heights,2638,Owen Sound,GREY-BRUCE,1,1
12/31/2021,Lee Manor Home,M549,Owen Sound,GREY-BRUCE,1,1
12/31/2021,Maple View,2690,Owen Sound,GREY-BRUCE,1,1
12/31/2021,Summit Place,2624,Owen Sound,GREY-BRUCE,1,1
8/31/2021,Georgian Heights,2638,Owen Sound,GREY-BRUCE,0.88,0.86
8/31/2021,Lee Manor Home,M549,Owen Sound,GREY-BRUCE,0.87,0.85
8/31/2021,Maple View,2690,Owen Sound,GREY-BRUCE,0.94,0.94
8/31/2021,Summit Place,2624,Owen Sound,GREY-BRUCE,0.85,0.8
9/30/2021,Georgian Heights,2638,Owen Sound,GREY-BRUCE,0.9,0.88
9/30/2021,Lee Manor Home,M549,Owen Sound,GREY-BRUCE,0.87,0.86
9/30/2021,Maple View,2690,Owen Sound,GREY-BRUCE,1,0.98
9/30/2021,Summit Place,2624,Owen Sound,GREY-BRUCE,0.95,0.92
10/31/2021,Maple View,2690,Owen Sound,GREY-BRUCE,1,1
8/31/2021,Royal Terrace,2767,Palmerston,WELLINGTON-DUFFERIN-GUELPH,0.89,0.83
9/30/2021,Royal Terrace,2767,Palmerston,WELLINGTON-DUFFERIN-GUELPH,0.91,0.88
10/31/2021,Royal Terrace,2767,Palmerston,WELLINGTON-DUFFERIN-GUELPH,0.94,0.92
11/30/2021,Royal Terrace,2767,Palmerston,WELLINGTON-DUFFERIN-GUELPH,1,1
12/31/2021,Royal Terrace,2767,Palmerston,WELLINGTON-DUFFERIN-GUELPH,1,1
8/31/2021,Park Lane Terrace,2779,Paris,BRANT,0.82,0.79
8/31/2021,Telfer Place,2742,Paris,BRANT,0.78,0.67
9/30/2021,Park Lane Terrace,2779,Paris,BRANT,0.93,0.89
9/30/2021,Telfer Place,2742,Paris,BRANT,0.94,0.87
10/31/2021,Park Lane Terrace,2779,Paris,BRANT,1,0.96
10/31/2021,Telfer Place,2742,Paris,BRANT,1,0.96
11/30/2021,Park Lane Terrace,2779,Paris,BRANT,0.97,0.96
11/30/2021,Telfer Place,2742,Paris,BRANT,1,0.97
12/31/2021,Park Lane Terrace,2779,Paris,BRANT,1,0.99
12/31/2021,Telfer Place,2742,Paris,BRANT,1,1
8/31/2021,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,MIDDLESEX-LONDON,0.9,0.86
9/30/2021,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,MIDDLESEX-LONDON,0.93,0.88
10/31/2021,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,MIDDLESEX-LONDON,1,0.98
11/30/2021,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,MIDDLESEX-LONDON,1,1
12/31/2021,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,MIDDLESEX-LONDON,1,1
10/31/2021,Belvedere Heights,M503,Parry Sound,NORTH BAY-PARRY SOUND,0.94,0.91
10/31/2021,Lakeland Long Term Care (Eldcap),2966,Parry Sound,NORTH BAY-PARRY SOUND,0.99,0.99
10/31/2021,Lakeland Long Term Care Services,2958,Parry Sound,NORTH BAY-PARRY SOUND,0.99,0.99
11/30/2021,Belvedere Heights,M503,Parry Sound,NORTH BAY-PARRY SOUND,1,0.98
11/30/2021,Lakeland Long Term Care (Eldcap),2966,Parry Sound,NORTH BAY-PARRY SOUND,1,1
11/30/2021,Lakeland Long Term Care Services,2958,Parry Sound,NORTH BAY-PARRY SOUND,1,1
12/31/2021,Belvedere Heights,M503,Parry Sound,NORTH BAY-PARRY SOUND,1,0.99
12/31/2021,Lakeland Long Term Care (Eldcap),2966,Parry Sound,NORTH BAY-PARRY SOUND,1,1
12/31/2021,Lakeland Long Term Care Services,2958,Parry Sound,NORTH BAY-PARRY SOUND,1,1
8/31/2021,Belvedere Heights,M503,Parry Sound,NORTH BAY-PARRY SOUND,0.91,0.86
8/31/2021,Lakeland Long Term Care (Eldcap),2966,Parry Sound,NORTH BAY-PARRY SOUND,0.96,0.96
8/31/2021,Lakeland Long Term Care Services,2958,Parry Sound,NORTH BAY-PARRY SOUND,0.96,0.96
9/30/2021,Belvedere Heights,M503,Parry Sound,NORTH BAY-PARRY SOUND,0.91,0.89
9/30/2021,Lakeland Long Term Care (Eldcap),2966,Parry Sound,NORTH BAY-PARRY SOUND,0.96,0.96
9/30/2021,Lakeland Long Term Care Services,2958,Parry Sound,NORTH BAY-PARRY SOUND,0.96,0.96
8/31/2021,Marianhill Nursing Home,2702,Pembroke,RENFREW,0.86,0.8
8/31/2021,Miramichi Lodge,M621,Pembroke,RENFREW,0.9,0.9
9/30/2021,Marianhill Nursing Home,2702,Pembroke,RENFREW,0.89,0.84
9/30/2021,Miramichi Lodge,M621,Pembroke,RENFREW,0.9,0.9
10/31/2021,Marianhill Nursing Home,2702,Pembroke,RENFREW,0.95,0.9
10/31/2021,Miramichi Lodge,M621,Pembroke,RENFREW,0.93,0.9
11/30/2021,Marianhill Nursing Home,2702,Pembroke,RENFREW,1,0.96
11/30/2021,Miramichi Lodge,M621,Pembroke,RENFREW,1,0.98
12/31/2021,Miramichi Lodge,M621,Pembroke,RENFREW,1,1
8/31/2021,Georgian Manor Home for the Aged,M527,Penetanguishene,SIMCOE-MUSKOKA,0.88,0.83
9/30/2021,Georgian Manor Home for the Aged,M527,Penetanguishene,SIMCOE-MUSKOKA,0.93,0.91
10/31/2021,Georgian Manor Home for the Aged,M527,Penetanguishene,SIMCOE-MUSKOKA,1,0.97
11/30/2021,Georgian Manor Home for the Aged,M527,Penetanguishene,SIMCOE-MUSKOKA,1,0.97
12/31/2021,Georgian Manor Home for the Aged,M527,Penetanguishene,SIMCOE-MUSKOKA,1,1
8/31/2021,Lanark Lodge,M548,Perth,"LEEDS,GRENVILLE,LANARK",0.88,0.86
8/31/2021,Perth Community Care Centre,962,Perth,"LEEDS,GRENVILLE,LANARK",0.74,0.71
9/30/2021,Lanark Lodge,M548,Perth,"LEEDS,GRENVILLE,LANARK",0.94,0.92
9/30/2021,Perth Community Care Centre,962,Perth,"LEEDS,GRENVILLE,LANARK",0.99,0.97
10/31/2021,Lanark Lodge,M548,Perth,"LEEDS,GRENVILLE,LANARK",1,0.98
10/31/2021,Perth Community Care Centre,962,Perth,"LEEDS,GRENVILLE,LANARK",0.99,0.97
11/30/2021,Lanark Lodge,M548,Perth,"LEEDS,GRENVILLE,LANARK",0.99,0.99
11/30/2021,Perth Community Care Centre,962,Perth,"LEEDS,GRENVILLE,LANARK",1,1
12/31/2021,Lanark Lodge,M548,Perth,"LEEDS,GRENVILLE,LANARK",1,1
12/31/2021,Perth Community Care Centre,962,Perth,"LEEDS,GRENVILLE,LANARK",1,1
8/31/2021,Extendicare Peterborough,2572,Peterborough,PETERBOROUGH,0.98,0.98
8/31/2021,Fairhaven,M520,Peterborough,PETERBOROUGH,0.88,0.83
8/31/2021,Riverview Manor Nursing Home,2722,Peterborough,PETERBOROUGH,0.86,0.86
8/31/2021,Springdale Country Manor,2413,Peterborough,PETERBOROUGH,0.93,0.9
8/31/2021,St. Joseph's at Fleming,2935,Peterborough,PETERBOROUGH,0.92,0.87
9/30/2021,Extendicare Peterborough,2572,Peterborough,PETERBOROUGH,0.99,0.99
9/30/2021,Fairhaven,M520,Peterborough,PETERBOROUGH,1,0.83
9/30/2021,Riverview Manor Nursing Home,2722,Peterborough,PETERBOROUGH,0.92,0.87
9/30/2021,Springdale Country Manor,2413,Peterborough,PETERBOROUGH,1,0.96
9/30/2021,St. Joseph's at Fleming,2935,Peterborough,PETERBOROUGH,0.94,0.91
10/31/2021,Extendicare Peterborough,2572,Peterborough,PETERBOROUGH,1,1
10/31/2021,Fairhaven,M520,Peterborough,PETERBOROUGH,1,0.92
10/31/2021,Riverview Manor Nursing Home,2722,Peterborough,PETERBOROUGH,0.92,0.9
10/31/2021,Springdale Country Manor,2413,Peterborough,PETERBOROUGH,1,1
10/31/2021,St. Joseph's at Fleming,2935,Peterborough,PETERBOROUGH,0.97,0.92
11/30/2021,Extendicare Peterborough,2572,Peterborough,PETERBOROUGH,1,1
11/30/2021,Fairhaven,M520,Peterborough,PETERBOROUGH,1,0.99
11/30/2021,Riverview Manor Nursing Home,2722,Peterborough,PETERBOROUGH,1,1
11/30/2021,Springdale Country Manor,2413,Peterborough,PETERBOROUGH,1,1
11/30/2021,St. Joseph's at Fleming,2935,Peterborough,PETERBOROUGH,1,1
12/31/2021,Extendicare Peterborough,2572,Peterborough,PETERBOROUGH,1,1
12/31/2021,Fairhaven,M520,Peterborough,PETERBOROUGH,1,1
12/31/2021,Riverview Manor Nursing Home,2722,Peterborough,PETERBOROUGH,1,1
12/31/2021,Springdale Country Manor,2413,Peterborough,PETERBOROUGH,1,1
12/31/2021,St. Joseph's at Fleming,2935,Peterborough,PETERBOROUGH,1,1
8/31/2021,Fiddick's Nursing Home,2673,Petrolia,LAMBTON,0.92,0.89
8/31/2021,Lambton Meadowview Villa,M547,Petrolia,LAMBTON,0.83,0.79
9/30/2021,Fiddick's Nursing Home,2673,Petrolia,LAMBTON,0.98,0.94
9/30/2021,Lambton Meadowview Villa,M547,Petrolia,LAMBTON,0.85,0.81
10/31/2021,Fiddick's Nursing Home,2673,Petrolia,LAMBTON,0.99,0.97
10/31/2021,Lambton Meadowview Villa,M547,Petrolia,LAMBTON,0.95,0.88
11/30/2021,Fiddick's Nursing Home,2673,Petrolia,LAMBTON,1,1
11/30/2021,Lambton Meadowview Villa,M547,Petrolia,LAMBTON,1,0.98
12/31/2021,Fiddick's Nursing Home,2673,Petrolia,LAMBTON,0.99,0.99
12/31/2021,Lambton Meadowview Villa,M547,Petrolia,LAMBTON,1,1
8/31/2021,Bay Ridges,2895,Pickering,DURHAM,0.87,0.85
8/31/2021,Orchard Villa,2693,Pickering,DURHAM,0.75,0.73
9/30/2021,Bay Ridges,2895,Pickering,DURHAM,0.94,0.87
9/30/2021,Orchard Villa,2693,Pickering,DURHAM,0.92,0.84
10/31/2021,Bay Ridges,2895,Pickering,DURHAM,1,0.97
10/31/2021,Orchard Villa,2693,Pickering,DURHAM,1,0.99
11/30/2021,Bay Ridges,2895,Pickering,DURHAM,1,1
11/30/2021,Orchard Villa,2693,Pickering,DURHAM,1,1
12/31/2021,Bay Ridges,2895,Pickering,DURHAM,1,1
12/31/2021,Orchard Villa,2693,Pickering,DURHAM,1,1
8/31/2021,H.J. McFarland Memorial Home,M556,Picton,HASTINGS PRINCE EDWARD,0.94,0.93
8/31/2021,Hallowell House,891,Picton,HASTINGS PRINCE EDWARD,0.89,0.88
8/31/2021,Kentwood Park,893,Picton,HASTINGS PRINCE EDWARD,0.93,0.81
8/31/2021,West Lake Terrace,997,Picton,HASTINGS PRINCE EDWARD,0.95,0.88
9/30/2021,H.J. McFarland Memorial Home,M556,Picton,HASTINGS PRINCE EDWARD,0.94,0.93
9/30/2021,Hallowell House,891,Picton,HASTINGS PRINCE EDWARD,0.97,0.92
9/30/2021,Kentwood Park,893,Picton,HASTINGS PRINCE EDWARD,0.97,0.93
9/30/2021,West Lake Terrace,997,Picton,HASTINGS PRINCE EDWARD,0.98,0.91
10/31/2021,H.J. McFarland Memorial Home,M556,Picton,HASTINGS PRINCE EDWARD,0.95,0.93
10/31/2021,Hallowell House,891,Picton,HASTINGS PRINCE EDWARD,1,0.98
10/31/2021,Kentwood Park,893,Picton,HASTINGS PRINCE EDWARD,0.97,0.97
10/31/2021,West Lake Terrace,997,Picton,HASTINGS PRINCE EDWARD,1,0.98
11/30/2021,H.J. McFarland Memorial Home,M556,Picton,HASTINGS PRINCE EDWARD,1,1
11/30/2021,Hallowell House,891,Picton,HASTINGS PRINCE EDWARD,1,1
11/30/2021,Kentwood Park,893,Picton,HASTINGS PRINCE EDWARD,1,1
11/30/2021,West Lake Terrace,997,Picton,HASTINGS PRINCE EDWARD,1,1
12/31/2021,H.J. McFarland Memorial Home,M556,Picton,HASTINGS PRINCE EDWARD,1,1
12/31/2021,Hallowell House,891,Picton,HASTINGS PRINCE EDWARD,1,1
12/31/2021,Kentwood Park,893,Picton,HASTINGS PRINCE EDWARD,1,1
12/31/2021,West Lake Terrace,997,Picton,HASTINGS PRINCE EDWARD,1,1
12/31/2021,Pinecrest Nursing Home,2797,Planetagenet,EASTERN ONTARIO,1,1
8/31/2021,Pinecrest (Plantagenet),2797,Plantagenet,EASTERN ONTARIO,0.81,0.77
9/30/2021,Pinecrest (Plantagenet),2797,Plantagenet,EASTERN ONTARIO,0.9,0.82
10/31/2021,Pinecrest (Plantagenet),2797,Plantagenet,EASTERN ONTARIO,1,0.97
11/30/2021,Pinecrest (Plantagenet),2797,Plantagenet,EASTERN ONTARIO,1,1
10/31/2021,Northland Pointe,M610,Port Colborne,NIAGARA,1,0.99
11/30/2021,Northland Pointe,M610,Port Colborne,NIAGARA,1,1
12/31/2021,Northland Pointe,M610,Port Colborne,NIAGARA,1,1
11/30/2021,Dover Cliffs,1056,Port Dover,HALDIMAND-NORFOLK,1,1
10/31/2021,Extendicare Port Hope,2925,Port Hope,HALIBURTON KAWARTHA PR,0.99,0.99
11/30/2021,Extendicare Port Hope,2925,Port Hope,HALIBURTON KAWARTHA PR,1,1
11/30/2021,Hope Street Terrace,2639,Port Hope,HALIBURTON KAWARTHA PR,1,1
11/30/2021,Regency Long Term Care Home,2511,Port Hope,HALIBURTON KAWARTHA PR,0.99,0.99
12/31/2021,Extendicare Port Hope,2925,Port Hope,HALIBURTON KAWARTHA PR,0.99,0.99
12/31/2021,Hope Street Terrace,3050,Port Hope,HALIBURTON KAWARTHA PR,0.99,0.99
12/31/2021,Regency,2511,Port Hope,HALIBURTON KAWARTHA PR,1,1
11/30/2021,Port Perry Place,2629,Port Perry,DURHAM,1,1
12/31/2021,Port Perry Place,2629,Port Perry,DURHAM,1,1
10/31/2021,Extendicare Port Stanley,2669,Port Stanley,SOUTH WEST,1,1
11/30/2021,Extendicare Port Stanley,2669,Port Stanley,SOUTH WEST,1,1
12/31/2021,Extendicare Port Stanley,2669,Port Stanley,SOUTH WEST,1,1
8/31/2021,Northland Pointe,M610,Port Colborne,NIAGARA,0.91,0.83
9/30/2021,Northland Pointe,M610,Port Colborne,NIAGARA,0.96,0.92
8/31/2021,Dover Cliffs,1056,Port Dover,HALDIMAND-NORFOLK,0.83,0.79
9/30/2021,Dover Cliffs,1056,Port Dover,HALDIMAND-NORFOLK,0.96,0.87
10/31/2021,Dover Cliffs,1056,Port Dover,HALDIMAND-NORFOLK,1,1
12/31/2021,Dover Cliffs,1056,Port Dover,HALDIMAND-NORFOLK,1,1
8/31/2021,Extendicare Port Hope,2925,Port Hope,HALIBURTON KAWARTHA PR,0.89,0.83
8/31/2021,Hope Street Terrace,2639,Port Hope,HALIBURTON KAWARTHA PR,0.95,0.93
8/31/2021,Regency Long Term Care Home,2511,Port Hope,HALIBURTON KAWARTHA PR,0.93,0.86
9/30/2021,Extendicare Port Hope,2925,Port Hope,HALIBURTON KAWARTHA PR,0.96,0.89
9/30/2021,Hope Street Terrace,2639,Port Hope,HALIBURTON KAWARTHA PR,0.96,0.94
9/30/2021,Regency Long Term Care Home,2511,Port Hope,HALIBURTON KAWARTHA PR,0.92,0.91
10/31/2021,Regency Long Term Care Home,2511,Port Hope,HALIBURTON KAWARTHA PR,1,0.99
8/31/2021,Port Perry Place,2629,Port Perry,DURHAM,0.9,0.9
9/30/2021,Port Perry Place,2629,Port Perry,DURHAM,0.94,0.93
10/31/2021,Port Perry Place,2629,Port Perry,DURHAM,1,0.97
8/31/2021,Extendicare Port Stanley,2669,Port Stanley,SOUTH WEST,0.97,0.92
9/30/2021,Extendicare Port Stanley,2669,Port Stanley,SOUTH WEST,0.98,0.91
8/31/2021,Eastholme Home for the Aged,M517,Powassan,NORTH BAY-PARRY SOUND,0.79,0.74
9/30/2021,Eastholme Home for the Aged,M517,Powassan,NORTH BAY-PARRY SOUND,0.83,0.82
10/31/2021,Eastholme Home for the Aged,M517,Powassan,NORTH BAY-PARRY SOUND,0.98,0.91
11/30/2021,Eastholme Home for the Aged,M517,Powassan,NORTH BAY-PARRY SOUND,0.99,0.94
12/31/2021,Eastholme Home for the Aged,M517,Powassan,NORTH BAY-PARRY SOUND,1,1
8/31/2021,Wellington House Nursing Home,2807,Prescott,"LEEDS,GRENVILLE,LANARK",0.95,0.85
9/30/2021,Wellington House Nursing Home,2807,Prescott,"LEEDS,GRENVILLE,LANARK",0.96,0.87
10/31/2021,Wellington House Nursing Home,2807,Prescott,"LEEDS,GRENVILLE,LANARK",1,0.99
11/30/2021,Wellington House Nursing Home,2807,Prescott,"LEEDS,GRENVILLE,LANARK",1,1
12/31/2021,Wellington House Nursing Home,2807,Prescott,"LEEDS,GRENVILLE,LANARK",1,1
8/31/2021,Morriston Park Nursing Home,2727,Puslinch,WELLINGTON-DUFFERIN-GUELPH,1,1
9/30/2021,Morriston Park Nursing Home,2727,Puslinch,WELLINGTON-DUFFERIN-GUELPH,1,1
10/31/2021,Morriston Park Nursing Home,2727,Puslinch,WELLINGTON-DUFFERIN-GUELPH,1,1
11/30/2021,Morriston Park Nursing Home,2727,Puslinch,WELLINGTON-DUFFERIN-GUELPH,1,1
12/31/2021,Morriston Park Nursing Home,2727,Puslinch,WELLINGTON-DUFFERIN-GUELPH,1,0.86
10/31/2021,Rainy River Health Centre,2820,Rainy River,NORTHWESTERN,0.98,0.98
11/30/2021,Rainy River Health Centre,2820,Rainy River,NORTHWESTERN,1,0.98
12/31/2021,Rainy River Health Centre,2820,Rainy River,NORTHWESTERN,1,1
8/31/2021,Rainy River Health Centre,2820,Rainy River,NORTHWESTERN,0.98,0.95
9/30/2021,Rainy River Health Centre,2820,Rainy River,NORTHWESTERN,0.98,0.96
10/31/2021,Northwood Lodge,M607,Red Lake,NORTHWESTERN,1,0.98
11/30/2021,Northwood Lodge,M607,Red Lake,NORTHWESTERN,1,1
12/31/2021,Northwood Lodge,M607,Red Lake,NORTHWESTERN,1,1
8/31/2021,Northwood Lodge,M607,Red Lake,NORTHWESTERN,0.96,0.93
9/30/2021,Northwood Lodge,M607,Red Lake,NORTHWESTERN,1,0.95
8/31/2021,Bonnechere Manor,M506,Renfrew,RENFREW,0.91,0.91
8/31/2021,Groves Park Lodge,2646,Renfrew,RENFREW,0.86,0.85
9/30/2021,Bonnechere Manor,M506,Renfrew,RENFREW,0.95,0.9
9/30/2021,Groves Park Lodge,2646,Renfrew,RENFREW,0.9,0.89
10/31/2021,Bonnechere Manor,M506,Renfrew,RENFREW,0.99,0.97
10/31/2021,Groves Park Lodge,2646,Renfrew,RENFREW,0.96,0.91
11/30/2021,Bonnechere Manor,M506,Renfrew,RENFREW,0.99,0.97
11/30/2021,Groves Park Lodge,2646,Renfrew,RENFREW,0.97,0.97
12/31/2021,Bonnechere Manor,M506,Renfrew,RENFREW,1,1
12/31/2021,Groves Park Lodge,2646,Renfrew,RENFREW,1,1
10/31/2021,Elginwood,2869,Richmond Hill,YORK REGION,1,1
10/31/2021,Langstaff Square Care Community,2907,Richmond Hill,YORK REGION,1,0.99
10/31/2021,Mackenzie Health Long Term Care Facility,2825,Richmond Hill,YORK REGION,0.98,0.94
10/31/2021,Mariann Home,2619,Richmond Hill,YORK REGION,1,1
10/31/2021,Mon Sheong Richmond Hill Long Term Care Centre,2897,Richmond Hill,YORK REGION,0.99,0.97
11/30/2021,Elginwood,2869,Richmond Hill,YORK REGION,1,1
11/30/2021,Langstaff Square Care Community,2907,Richmond Hill,YORK REGION,1,0.99
11/30/2021,Mariann Home,2619,Richmond Hill,YORK REGION,1,1
11/30/2021,Mon Sheong Richmond Hill Long Term Care Centre,2897,Richmond Hill,YORK REGION,1,1
12/31/2021,Elginwood,2869,Richmond Hill,YORK REGION,1,1
12/31/2021,Langstaff Square Care Community,2907,Richmond Hill,YORK REGION,1,1
12/31/2021,Mariann Home,2619,Richmond Hill,YORK REGION,1,1
12/31/2021,Mon Sheong Richmond Hill Long Term Care Centre,2897,Richmond Hill,YORK REGION,1,1
8/31/2021,Elginwood,2869,Richmond Hill,YORK REGION,0.99,0.99
8/31/2021,Langstaff Square Care Community,2907,Richmond Hill,YORK REGION,0.92,0.86
8/31/2021,Mackenzie Health Long Term Care Facility,2825,Richmond Hill,YORK REGION,0.82,0.82
8/31/2021,Mariann Home,2619,Richmond Hill,YORK REGION,0.98,0.98
8/31/2021,Mon Sheong Richmond Hill Long Term Care Centre,2897,Richmond Hill,YORK REGION,0.97,0.96
9/30/2021,Elginwood,2869,Richmond Hill,YORK REGION,1,0.99
9/30/2021,Langstaff Square Care Community,2907,Richmond Hill,YORK REGION,0.99,0.95
9/30/2021,Mackenzie Health Long Term Care Facility,2825,Richmond Hill,YORK REGION,0.97,0.93
9/30/2021,Mariann Home,2619,Richmond Hill,YORK REGION,0.98,0.98
9/30/2021,Mon Sheong Richmond Hill Long Term Care Centre,2897,Richmond Hill,YORK REGION,0.97,0.97
8/31/2021,Village on the Ridge,2765,Ridgetown,CHATHAM-KENT,0.93,0.84
9/30/2021,Village on the Ridge,2765,Ridgetown,CHATHAM-KENT,0.97,0.91
10/31/2021,Village on the Ridge,2765,Ridgetown,CHATHAM-KENT,1,0.98
11/30/2021,Village on the Ridge,2765,Ridgetown,CHATHAM-KENT,1,1
12/31/2021,Village on the Ridge,2765,Ridgetown,CHATHAM-KENT,1,1
8/31/2021,Afton Park Place Long Term Care Community,2872,Sarnia,LAMBTON,0.87,0.71
8/31/2021,Marshall Gowland Manor,M613,Sarnia,LAMBTON,0.91,0.88
8/31/2021,Sumac Lodge,2573,Sarnia,LAMBTON,0.87,0.81
8/31/2021,Trillium Villa Nursing Home,2217,Sarnia,LAMBTON,0.88,0.87
8/31/2021,Twin Lakes Terrace Long Term Care Community,2889,Sarnia,LAMBTON,0.81,0.73
8/31/2021,Vision Nursing Home,2659,Sarnia,LAMBTON,0.89,0.84
9/30/2021,Afton Park Place Long Term Care Community,2872,Sarnia,LAMBTON,0.95,0.84
9/30/2021,Marshall Gowland Manor,M613,Sarnia,LAMBTON,0.92,0.89
9/30/2021,Sumac Lodge,2573,Sarnia,LAMBTON,0.94,0.88
9/30/2021,Trillium Villa Nursing Home,2217,Sarnia,LAMBTON,0.95,0.89
9/30/2021,Twin Lakes Terrace Long Term Care Community,2889,Sarnia,LAMBTON,0.92,0.85
9/30/2021,Vision Nursing Home,2659,Sarnia,LAMBTON,0.96,0.89
10/31/2021,Afton Park Place Long Term Care Community,2872,Sarnia,LAMBTON,0.98,0.92
10/31/2021,Marshall Gowland Manor,M613,Sarnia,LAMBTON,0.98,0.93
10/31/2021,Sumac Lodge,2573,Sarnia,LAMBTON,1,0.98
10/31/2021,Trillium Villa Nursing Home,2217,Sarnia,LAMBTON,1,0.99
10/31/2021,Twin Lakes Terrace Long Term Care Community,2889,Sarnia,LAMBTON,1,1
10/31/2021,Vision Nursing Home,2659,Sarnia,LAMBTON,1,0.98
11/30/2021,Afton Park Place Long Term Care Community,2872,Sarnia,LAMBTON,1,1
11/30/2021,Marshall Gowland Manor,M613,Sarnia,LAMBTON,1,0.97
11/30/2021,Sumac Lodge,2573,Sarnia,LAMBTON,1,1
11/30/2021,Trillium Villa Nursing Home,2217,Sarnia,LAMBTON,1,1
11/30/2021,Vision Nursing Home,2659,Sarnia,LAMBTON,1,1
12/31/2021,Afton Park Place Long Term Care Community,2872,Sarnia,LAMBTON,1,1
12/31/2021,Marshall Gowland Manor,M613,Sarnia,LAMBTON,1,1
12/31/2021,Sumac Lodge,2573,Sarnia,LAMBTON,1,1
12/31/2021,Trillium Villa Nursing Home,2217,Sarnia,LAMBTON,1,1
12/31/2021,Twin Lakes Terrace Long Term Care Community,2889,Sarnia,LAMBTON,1,1
12/31/2021,Vision Nursing Home,2659,Sarnia,LAMBTON,1,1
8/31/2021,Sarsfield Colonial Home,943,Sarsfield,OTTAWA,0.9,0.9
9/30/2021,Sarsfield Colonial Home,943,Sarsfield,OTTAWA,0.91,0.91
10/31/2021,Sarsfield Colonial Home,943,Sarsfield,OTTAWA,0.93,0.93
11/30/2021,Sarsfield Colonial Home,943,Sarsfield,OTTAWA,1,0.98
12/31/2021,Sarsfield Colonial Home,943,Sarsfield,OTTAWA,1,1
10/31/2021,Cedarwood Lodge,7093,Sault Ste. Marie,ALGOMA,1,0.96
10/31/2021,Extendicare Maple View of Sault Ste. Marie,3043,Sault Ste. Marie,ALGOMA,1,0.98
10/31/2021,Extendicare Van Daele,2609,Sault Ste. Marie,ALGOMA,1,1
10/31/2021,F. J. Davey Home,2936,Sault Ste. Marie,ALGOMA,0.93,0.92
10/31/2021,Mauno Kaihla Koti,2780,Sault Ste. Marie,ALGOMA,1,0.99
11/30/2021,Cedarwood Lodge,7093,Sault Ste. Marie,ALGOMA,1,1
11/30/2021,Extendicare Maple View of Sault Ste. Marie,3043,Sault Ste. Marie,ALGOMA,1,1
11/30/2021,Extendicare Van Daele,2609,Sault Ste. Marie,ALGOMA,0.98,0.98
11/30/2021,F. J. Davey Home,2936,Sault Ste. Marie,ALGOMA,1,0.91
11/30/2021,Mauno Kaihla Koti,2780,Sault Ste. Marie,ALGOMA,1,1
12/31/2021,Cedarwood Lodge,7093,Sault Ste. Marie,ALGOMA,1,1
12/31/2021,Extendicare Maple View,3043,Sault Ste. Marie,ALGOMA,1,1
12/31/2021,Extendicare Van Daele,2609,Sault Ste. Marie,ALGOMA,0.97,0.97
12/31/2021,F. J. Davey Home,2936,Sault Ste. Marie,ALGOMA,1,1
12/31/2021,Mauno Kaihla Koti,2780,Sault Ste. Marie,ALGOMA,1,1
8/31/2021,Cedarwood Lodge,7093,Sault Ste. Marie,ALGOMA,0.95,0.95
