Economic region code,Economic region name,Census division code,Census division name,Census subdivision code,Census subdivision name,Total Population,Total Private Dwellings,Population density (people/square km),Land area (square km),Total - Age groups,0-14 Years,15-64 Years,15-19 Years,20-24 Years,>=65,Average Age of Population,Median Age of Population,Total households by #/room,1 or fewer per room,>1 per room,Total households by housing suitability,Suitable housing,Unsuitable housing,Total owned and rented households >0 income,<30 percent of income spent on shelter,>=30 percent of income spent on shelter,30 - <100 percent of income spent on shelter,Total commuting duration,Commute <15 min,Commute 15-29 min,Commute 30-44 min,Commute 45-59 min,Commute >=60 min
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558080,"Ojibway Nation of Saugeen (Savant Lake), Indian reserve (IRI)",88.0,37.0,1.5,57.06,85.0,25.0,50.0,5.0,5.0,10.0,31.2,30.4,25.0,25.0,0.0,25.0,25.0,10.0,,,,,25.0,20.0,0.0,0.0,0.0,0.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558085,"Osnaburgh 63A, Indian reserve (IRI)",233.0,57.0,4.9,47.48,230.0,95.0,125.0,30.0,15.0,15.0,25.8,18.6,50.0,30.0,25.0,50.0,25.0,30.0,,,,,40.0,20.0,10.0,0.0,0.0,10.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558090,"Thunder Bay, Unorganized, Unorganized (NO)",6221.0,5671.0,0.1,96255.92,6220.0,910.0,3740.0,235.0,200.0,1570.0,46.3,51.6,2780.0,2765.0,20.0,2780.0,2705.0,75.0,2760.0,2495.0,260.0,230.0,2120.0,315.0,535.0,750.0,245.0,280.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558092,"Red Rock 53, Indian reserve (IRI)",0.0,15.0,0.0,2.24,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558097,"Whitesand, Indian reserve (IRI)",297.0,103.0,116.2,2.56,300.0,85.0,190.0,30.0,15.0,25.0,32.8,31.6,90.0,85.0,0.0,90.0,70.0,20.0,0.0,0.0,0.0,0.0,65.0,50.0,0.0,0.0,0.0,10.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558100,"Lac des Mille Lacs 22A1, Indian reserve (IRI)",0.0,0.0,0.0,17.32,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3559,"Rainy River, District (DIS)",3559001,"Atikokan, Town (T)",2642.0,1464.0,8.4,313.64,2640.0,360.0,1590.0,150.0,120.0,700.0,47.0,51.6,1260.0,1255.0,0.0,1260.0,1240.0,20.0,1255.0,1110.0,150.0,150.0,960.0,645.0,140.0,85.0,25.0,65.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559011,"Alberton, Township (TP)",954.0,355.0,8.2,116.6,955.0,225.0,575.0,50.0,35.0,150.0,38.3,38.0,355.0,345.0,10.0,355.0,350.0,10.0,335.0,305.0,30.0,30.0,360.0,135.0,145.0,30.0,10.0,35.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559012,"Fort Frances, Town (T)",7466.0,3779.0,292.2,25.55,7470.0,1115.0,4595.0,435.0,400.0,1750.0,44.6,46.4,3445.0,3440.0,10.0,3445.0,3365.0,80.0,3445.0,3055.0,390.0,355.0,3085.0,2195.0,325.0,175.0,180.0,215.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559016,"La Vallee, Township (TP)",788.0,379.0,3.3,237.12,785.0,145.0,500.0,45.0,30.0,145.0,42.3,44.8,335.0,335.0,0.0,335.0,325.0,15.0,315.0,300.0,0.0,0.0,400.0,70.0,220.0,70.0,15.0,25.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559019,"Emo, Township (TP)",1204.0,521.0,6.0,202.28,1200.0,230.0,750.0,75.0,75.0,225.0,40.8,41.2,470.0,460.0,10.0,470.0,450.0,25.0,470.0,410.0,60.0,50.0,530.0,245.0,80.0,135.0,40.0,30.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559024,"Chapple, Township (TP)",763.0,332.0,1.4,558.15,765.0,170.0,440.0,55.0,40.0,150.0,39.2,40.4,295.0,295.0,0.0,295.0,270.0,25.0,245.0,230.0,15.0,15.0,355.0,130.0,125.0,75.0,20.0,10.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559026,"Manitou Rapids 11, Indian reserve (IRI)",300.0,107.0,13.2,22.73,300.0,95.0,170.0,30.0,15.0,30.0,32.2,29.0,100.0,95.0,10.0,100.0,85.0,15.0,0.0,0.0,0.0,0.0,80.0,50.0,15.0,10.0,0.0,0.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559031,"Morley, Township (TP)",493.0,235.0,1.3,388.38,495.0,105.0,300.0,30.0,30.0,90.0,39.7,40.0,175.0,170.0,0.0,175.0,170.0,0.0,145.0,145.0,0.0,0.0,130.0,40.0,30.0,40.0,20.0,0.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559040,"Dawson, Township (TP)",399.0,274.0,1.2,343.42,400.0,45.0,235.0,30.0,15.0,120.0,49.1,56.4,190.0,190.0,0.0,190.0,190.0,0.0,170.0,170.0,0.0,0.0,140.0,45.0,35.0,15.0,0.0,30.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559042,"Rainy River, Town (T)",752.0,398.0,241.4,3.12,750.0,110.0,400.0,35.0,25.0,245.0,49.0,54.0,365.0,365.0,0.0,365.0,355.0,15.0,370.0,320.0,45.0,40.0,275.0,140.0,20.0,45.0,25.0,55.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559046,"Assabaska, Indian reserve (IRI)",0.0,0.0,0.0,8.71,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3559,"Rainy River, District (DIS)",3559047,"Lake of the Woods, Township (TP)",308.0,454.0,0.4,746.24,310.0,35.0,170.0,15.0,20.0,105.0,50.4,59.2,110.0,110.0,0.0,110.0,105.0,0.0,,,,,65.0,30.0,0.0,0.0,10.0,15.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559051,"Big Grassy River 35G, Indian reserve (IRI)",251.0,88.0,7.4,33.73,255.0,70.0,165.0,25.0,25.0,10.0,30.5,25.8,80.0,75.0,10.0,80.0,65.0,15.0,0.0,0.0,0.0,0.0,70.0,45.0,0.0,0.0,10.0,10.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559052,"Big Island Mainland 93, Indian reserve (IRI)",5.0,3.0,11.8,0.42,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3559,"Rainy River, District (DIS)",3559053,"Saug-A-Gaw-Sing 1, Indian reserve (IRI)",136.0,52.0,200.9,0.68,140.0,45.0,85.0,10.0,5.0,10.0,30.2,28.2,45.0,40.0,0.0,45.0,35.0,0.0,,,,,45.0,30.0,0.0,10.0,0.0,10.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559060,"Neguaguon Lake 25D, Indian reserve (IRI)",118.0,56.0,1.9,62.7,125.0,20.0,90.0,15.0,10.0,10.0,37.2,35.6,35.0,30.0,0.0,35.0,30.0,0.0,,,,,50.0,35.0,10.0,0.0,0.0,0.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559061,"Rainy Lake 18C, Indian reserve (IRI)",125.0,49.0,7.0,17.93,125.0,35.0,90.0,10.0,20.0,5.0,28.6,26.8,45.0,45.0,0.0,45.0,45.0,0.0,,,,,40.0,30.0,0.0,10.0,0.0,10.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559062,"Agency 1, Indian reserve (IRI)",0.0,0.0,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3559,"Rainy River, District (DIS)",3559063,"Couchiching 16A, Indian reserve (IRI)",633.0,252.0,9.7,65.47,635.0,140.0,415.0,55.0,45.0,75.0,36.6,36.0,240.0,230.0,0.0,240.0,210.0,25.0,0.0,0.0,0.0,0.0,215.0,140.0,35.0,10.0,0.0,30.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559064,"Rainy Lake 26A, Indian reserve (IRI)",158.0,47.0,6.6,24.12,160.0,50.0,105.0,15.0,20.0,5.0,29.4,25.0,50.0,40.0,10.0,50.0,35.0,0.0,,,,,55.0,30.0,0.0,10.0,0.0,10.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559066,"Seine River 23A, Indian reserve (IRI)",270.0,90.0,17.2,15.72,270.0,70.0,180.0,15.0,15.0,20.0,34.4,33.6,85.0,75.0,15.0,85.0,65.0,20.0,0.0,0.0,0.0,0.0,45.0,30.0,0.0,10.0,0.0,0.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559068,"Rainy Lake 17A, Indian reserve (IRI)",234.0,78.0,16.5,14.22,230.0,90.0,130.0,20.0,15.0,15.0,28.9,24.6,75.0,70.0,10.0,75.0,60.0,20.0,,,,,45.0,25.0,10.0,0.0,0.0,0.0
3595, Northwest,3559,"Rainy River, District (DIS)",3559069,"Rainy Lake 17B, Indian reserve (IRI)",5.0,2.0,0.5,9.81,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3559,"Rainy River, District (DIS)",3559089,"Sturgeon Falls 23, Indian reserve (IRI)",10.0,2.0,0.4,26.43,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3559,"Rainy River, District (DIS)",3559090,"Rainy River, Unorganized, Unorganized (NO)",1423.0,1662.0,0.1,12163.33,1425.0,185.0,860.0,70.0,55.0,375.0,48.1,54.4,550.0,545.0,0.0,550.0,545.0,10.0,540.0,520.0,20.0,25.0,530.0,115.0,210.0,110.0,40.0,50.0
3595, Northwest,3560,"Kenora, District (DIS)",3560001,"Ignace, Township (TP)",1206.0,664.0,16.7,72.13,1205.0,170.0,690.0,50.0,55.0,345.0,47.7,53.6,550.0,545.0,0.0,550.0,525.0,30.0,550.0,475.0,75.0,75.0,380.0,285.0,20.0,0.0,0.0,70.0
3595, Northwest,3560,"Kenora, District (DIS)",3560004,"Whitefish Bay 32A, Indian reserve (IRI)",610.0,211.0,33.2,18.36,610.0,160.0,405.0,65.0,35.0,45.0,32.2,29.8,185.0,170.0,15.0,185.0,150.0,35.0,0.0,0.0,0.0,0.0,185.0,145.0,10.0,10.0,0.0,15.0
3595, Northwest,3560,"Kenora, District (DIS)",3560005,"Whitefish Bay 33A, Indian reserve (IRI)",94.0,38.0,7.8,12.08,90.0,25.0,65.0,5.0,0.0,5.0,34.0,32.4,30.0,30.0,10.0,30.0,35.0,0.0,,,,,25.0,25.0,0.0,0.0,0.0,10.0
3595, Northwest,3560,"Kenora, District (DIS)",3560008,"Sioux Narrows-Nestor Falls, Township (TP)",727.0,1061.0,0.6,1215.8,730.0,65.0,405.0,15.0,10.0,255.0,54.2,60.0,255.0,255.0,0.0,255.0,250.0,0.0,250.0,235.0,15.0,15.0,140.0,70.0,20.0,0.0,20.0,25.0
3595, Northwest,3560,"Kenora, District (DIS)",3560010,"Kenora, City (CY)",14967.0,7637.0,70.7,211.65,14970.0,2295.0,9490.0,750.0,790.0,3180.0,43.6,44.4,6510.0,6470.0,40.0,6510.0,6270.0,240.0,6495.0,5405.0,1085.0,1020.0,6185.0,3995.0,1695.0,270.0,35.0,185.0
3595, Northwest,3560,"Kenora, District (DIS)",3560021,"Machin, Municipality (MU)",1012.0,632.0,3.5,290.14,1015.0,125.0,610.0,35.0,45.0,275.0,47.8,53.6,460.0,460.0,0.0,460.0,460.0,0.0,440.0,420.0,20.0,20.0,325.0,125.0,60.0,100.0,0.0,40.0
3595, Northwest,3560,"Kenora, District (DIS)",3560024,"Eagle Lake 27, Indian reserve (IRI)",257.0,110.0,7.9,32.38,255.0,55.0,170.0,20.0,25.0,35.0,36.0,32.8,100.0,100.0,0.0,100.0,90.0,10.0,0.0,0.0,0.0,0.0,80.0,55.0,15.0,10.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560027,"Dryden, City (CY)",7388.0,3574.0,112.7,65.58,7390.0,1010.0,4610.0,385.0,430.0,1765.0,45.4,48.0,3310.0,3300.0,10.0,3310.0,3245.0,70.0,3315.0,2970.0,350.0,335.0,3000.0,2285.0,415.0,65.0,15.0,210.0
3595, Northwest,3560,"Kenora, District (DIS)",3560032,"Ear Falls, Township (TP)",924.0,506.0,2.7,336.69,920.0,160.0,595.0,55.0,40.0,170.0,42.0,43.6,470.0,470.0,0.0,470.0,470.0,0.0,465.0,390.0,75.0,75.0,465.0,240.0,95.0,10.0,70.0,60.0
3595, Northwest,3560,"Kenora, District (DIS)",3560034,"Sioux Lookout, Municipality (MU)",5839.0,2647.0,15.4,378.02,5840.0,1050.0,3995.0,350.0,365.0,795.0,39.0,38.0,2340.0,2300.0,40.0,2340.0,2195.0,140.0,2330.0,2010.0,320.0,300.0,2620.0,2030.0,400.0,105.0,10.0,70.0
3595, Northwest,3560,"Kenora, District (DIS)",3560042,"Red Lake, Municipality (MU)",4094.0,1899.0,6.8,602.93,4095.0,785.0,2670.0,205.0,185.0,635.0,39.4,38.4,1705.0,1680.0,20.0,1705.0,1655.0,50.0,1700.0,1490.0,215.0,195.0,1885.0,1340.0,485.0,35.0,10.0,15.0
3595, Northwest,3560,"Kenora, District (DIS)",3560046,"Slate Falls, Indian reserve (IRI)",299.0,72.0,4.7,62.95,300.0,115.0,170.0,20.0,10.0,10.0,26.1,25.4,65.0,50.0,15.0,65.0,40.0,20.0,0.0,0.0,0.0,0.0,85.0,70.0,10.0,10.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560049,"Pickle Lake, Township (TP)",398.0,221.0,1.6,247.21,400.0,100.0,255.0,30.0,25.0,40.0,34.9,31.2,165.0,155.0,10.0,165.0,155.0,10.0,165.0,135.0,25.0,20.0,175.0,125.0,20.0,20.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560050,"Fort Albany (Part) 67, Indian reserve (IRI)",,,,363.79,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3560,"Kenora, District (DIS)",3560051,"Attawapiskat 91A, Indian reserve (IRI)",1586.0,404.0,905.0,1.75,1585.0,550.0,950.0,160.0,155.0,85.0,27.0,22.4,355.0,255.0,105.0,355.0,215.0,145.0,0.0,0.0,0.0,0.0,325.0,260.0,40.0,10.0,10.0,10.0
3595, Northwest,3560,"Kenora, District (DIS)",3560052,"Marten Falls 65, Indian reserve (IRI)",243.0,85.0,3.1,79.0,240.0,85.0,135.0,25.0,20.0,20.0,27.3,23.4,70.0,55.0,15.0,70.0,50.0,20.0,,,,,40.0,30.0,0.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560053,"Fort Hope 64, Indian reserve (IRI)",977.0,349.0,4.1,239.29,975.0,370.0,560.0,90.0,70.0,50.0,27.0,22.0,260.0,210.0,50.0,260.0,175.0,80.0,0.0,0.0,0.0,0.0,265.0,240.0,20.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560054,"Cat Lake 63C, Indian reserve (IRI)",651.0,161.0,38.1,17.11,650.0,265.0,355.0,50.0,55.0,35.0,25.4,21.0,145.0,105.0,35.0,145.0,85.0,55.0,0.0,0.0,0.0,0.0,115.0,105.0,0.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560055,"Osnaburgh 63B, Indian reserve (IRI)",524.0,126.0,4.2,125.37,525.0,205.0,290.0,55.0,30.0,30.0,26.1,20.0,100.0,65.0,40.0,100.0,45.0,60.0,0.0,0.0,0.0,0.0,95.0,70.0,15.0,10.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560056,"Lac Seul 28, Indian reserve (IRI)",1022.0,364.0,4.2,243.73,1025.0,350.0,605.0,80.0,70.0,70.0,29.6,25.6,320.0,280.0,45.0,320.0,260.0,65.0,0.0,0.0,0.0,0.0,280.0,165.0,45.0,40.0,10.0,20.0
3595, Northwest,3560,"Kenora, District (DIS)",3560057,"Wabigoon Lake 27, Indian reserve (IRI)",175.0,86.0,4.1,42.68,175.0,25.0,135.0,10.0,20.0,20.0,39.6,42.4,80.0,75.0,0.0,80.0,75.0,0.0,,,,,50.0,45.0,10.0,0.0,10.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560058,"English River 21, Indian reserve (IRI)",584.0,230.0,14.9,39.3,585.0,170.0,375.0,55.0,30.0,35.0,30.5,27.8,185.0,165.0,20.0,185.0,140.0,45.0,0.0,0.0,0.0,0.0,140.0,130.0,10.0,10.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560059,"Weagamow Lake 87, Indian reserve (IRI)",921.0,240.0,10.3,89.84,920.0,320.0,540.0,90.0,85.0,60.0,28.6,22.2,235.0,190.0,40.0,235.0,170.0,60.0,0.0,0.0,0.0,0.0,280.0,215.0,35.0,20.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560060,"Northwest Angle 33B, Indian reserve (IRI)",52.0,45.0,4.2,12.41,50.0,10.0,35.0,0.0,0.0,5.0,44.0,49.2,25.0,25.0,0.0,25.0,25.0,0.0,,,,,20.0,20.0,0.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560061,"Wabaseemoong, Indian reserve (IRI)",815.0,238.0,10.7,76.08,815.0,220.0,560.0,85.0,90.0,35.0,29.8,25.8,225.0,180.0,40.0,225.0,155.0,75.0,0.0,0.0,0.0,0.0,205.0,175.0,25.0,0.0,0.0,10.0
3595, Northwest,3560,"Kenora, District (DIS)",3560063,"Sabaskong Bay 35D, Indian reserve (IRI)",383.0,137.0,76.5,5.01,380.0,110.0,250.0,35.0,45.0,25.0,31.3,26.4,115.0,105.0,10.0,115.0,90.0,25.0,0.0,0.0,0.0,0.0,135.0,100.0,15.0,15.0,0.0,10.0
3595, Northwest,3560,"Kenora, District (DIS)",3560064,"Shoal Lake 34B2, Indian reserve (IRI)",81.0,39.0,43.7,1.85,80.0,10.0,65.0,5.0,5.0,10.0,38.0,36.0,40.0,35.0,0.0,40.0,30.0,0.0,,,,,30.0,25.0,0.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560065,"Lake of the Woods 37, Indian reserve (IRI)",49.0,26.0,4.1,11.9,50.0,5.0,40.0,0.0,5.0,0.0,32.0,30.2,20.0,15.0,0.0,20.0,15.0,0.0,,,,,15.0,10.0,0.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560066,"Kenora 38B, Indian reserve (IRI)",402.0,145.0,20.7,19.45,405.0,95.0,270.0,30.0,35.0,40.0,33.6,32.4,130.0,125.0,10.0,130.0,110.0,20.0,0.0,0.0,0.0,0.0,140.0,85.0,35.0,0.0,0.0,10.0
3595, Northwest,3560,"Kenora, District (DIS)",3560067,"Poplar Hill, Indian reserve (IRI)",663.0,146.0,97.1,6.83,660.0,280.0,365.0,70.0,45.0,20.0,23.9,18.6,130.0,80.0,50.0,130.0,75.0,50.0,0.0,0.0,0.0,0.0,150.0,140.0,0.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560068,"Shoal Lake 39A, Indian reserve (IRI)",445.0,168.0,13.7,32.55,445.0,140.0,275.0,35.0,30.0,35.0,30.9,27.6,160.0,145.0,10.0,160.0,125.0,35.0,0.0,0.0,0.0,0.0,130.0,100.0,0.0,10.0,10.0,10.0
3595, Northwest,3560,"Kenora, District (DIS)",3560069,"Rat Portage 38A, Indian reserve (IRI)",171.0,245.0,5.8,29.64,170.0,40.0,105.0,10.0,15.0,30.0,37.6,35.6,65.0,60.0,0.0,65.0,50.0,10.0,,,,,55.0,35.0,20.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560070,"Deer Lake, Indian reserve (IRI)",1087.0,330.0,79.6,13.65,1085.0,385.0,675.0,110.0,65.0,25.0,26.6,23.4,260.0,190.0,75.0,260.0,175.0,85.0,0.0,0.0,0.0,0.0,295.0,230.0,45.0,15.0,0.0,10.0
3595, Northwest,3560,"Kenora, District (DIS)",3560071,"Sandy Lake 88, Indian reserve (IRI)",2100.0,568.0,47.4,44.31,2100.0,745.0,1275.0,195.0,195.0,75.0,26.6,22.8,495.0,365.0,125.0,495.0,325.0,165.0,0.0,0.0,0.0,0.0,490.0,405.0,50.0,25.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560075,"Kitchenuhmaykoosib Aaki 84, Indian reserve (IRI)",1029.0,289.0,3.7,277.01,1030.0,375.0,600.0,105.0,65.0,55.0,27.4,23.0,275.0,215.0,65.0,275.0,185.0,90.0,0.0,0.0,0.0,0.0,235.0,180.0,40.0,10.0,0.0,10.0
3595, Northwest,3560,"Kenora, District (DIS)",3560076,"Sachigo Lake 1, Indian reserve (IRI)",608.0,175.0,20.2,30.07,610.0,220.0,360.0,60.0,45.0,25.0,26.8,21.6,165.0,135.0,30.0,165.0,125.0,40.0,0.0,0.0,0.0,0.0,205.0,185.0,15.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560077,"Pikangikum 14, Indian reserve (IRI)",,,,8.39,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3560,"Kenora, District (DIS)",3560078,"Fort Severn 89, Indian reserve (IRI)",364.0,92.0,8.5,42.64,365.0,120.0,215.0,25.0,30.0,20.0,28.7,26.0,90.0,75.0,20.0,90.0,70.0,25.0,0.0,0.0,0.0,0.0,80.0,75.0,0.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560079,"Webequie, Indian reserve (IRI)",723.0,171.0,2.3,320.35,720.0,250.0,420.0,70.0,50.0,50.0,28.6,24.4,165.0,125.0,40.0,165.0,100.0,60.0,0.0,0.0,0.0,0.0,165.0,160.0,10.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560080,"North Spirit Lake, Indian reserve (IRI)",265.0,91.0,14.6,18.21,265.0,90.0,170.0,25.0,20.0,5.0,27.0,25.0,80.0,70.0,10.0,80.0,65.0,15.0,0.0,0.0,0.0,0.0,75.0,65.0,10.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560081,"Lansdowne House, Indian settlement (S-É)",0.0,0.0,0.0,1.15,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3560,"Kenora, District (DIS)",3560082,"Shoal Lake (Part) 40, Indian reserve (IRI)",96.0,33.0,19.7,4.87,95.0,25.0,70.0,15.0,0.0,5.0,29.8,28.6,30.0,25.0,0.0,30.0,30.0,10.0,,,,,40.0,30.0,10.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560083,"Whitefish Bay 34A, Indian reserve (IRI)",125.0,40.0,22.7,5.5,125.0,45.0,80.0,10.0,10.0,5.0,27.0,23.4,35.0,35.0,10.0,35.0,25.0,10.0,,,,,35.0,30.0,0.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560084,"Wabauskang 21, Indian reserve (IRI)",57.0,24.0,1.9,30.68,60.0,10.0,35.0,5.0,10.0,5.0,33.0,30.0,20.0,20.0,0.0,20.0,15.0,0.0,,,,,30.0,30.0,0.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560085,"Wunnumin 1, Indian reserve (IRI)",587.0,145.0,9.2,64.0,590.0,190.0,350.0,45.0,45.0,45.0,29.8,26.0,130.0,85.0,45.0,130.0,85.0,45.0,0.0,0.0,0.0,0.0,190.0,175.0,10.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560086,"Summer Beaver, Indian settlement (S-É)",355.0,113.0,23.1,15.39,355.0,120.0,215.0,35.0,20.0,20.0,28.0,25.0,85.0,70.0,20.0,85.0,50.0,40.0,0.0,0.0,0.0,0.0,125.0,110.0,0.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560088,"Wapekeka 2, Indian reserve (IRI)",456.0,135.0,16.8,27.2,455.0,170.0,265.0,30.0,35.0,20.0,27.4,23.8,120.0,95.0,20.0,120.0,80.0,35.0,0.0,0.0,0.0,0.0,135.0,130.0,0.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560089,"The Dalles 38C, Indian reserve (IRI)",180.0,66.0,5.3,33.69,180.0,60.0,110.0,25.0,5.0,10.0,30.9,29.4,60.0,55.0,0.0,60.0,55.0,10.0,,,,,45.0,25.0,10.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560090,"Kenora, Unorganized, Unorganized (NO)",7475.0,7310.0,0.0,388982.2,7475.0,955.0,4410.0,300.0,290.0,2115.0,48.5,54.8,3270.0,3245.0,25.0,3270.0,3200.0,70.0,3230.0,2955.0,275.0,260.0,2795.0,905.0,1315.0,320.0,70.0,180.0
3595, Northwest,3560,"Kenora, District (DIS)",3560091,"Peawanuck, Indian settlement (S-É)",247.0,97.0,76.7,3.22,245.0,45.0,170.0,20.0,35.0,35.0,36.2,31.0,90.0,75.0,15.0,90.0,70.0,20.0,,,,,95.0,85.0,10.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560093,"Neskantaga, Indian reserve (IRI)",244.0,89.0,24.3,10.05,240.0,85.0,145.0,20.0,10.0,10.0,28.9,26.6,75.0,65.0,15.0,75.0,55.0,20.0,,,,,80.0,75.0,10.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560095,"Bearskin Lake, Indian reserve (IRI)",447.0,152.0,3.1,144.93,445.0,135.0,280.0,30.0,40.0,35.0,30.3,27.0,125.0,115.0,10.0,125.0,100.0,25.0,0.0,0.0,0.0,0.0,160.0,140.0,20.0,0.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560096,"Kasabonika Lake, Indian reserve (IRI)",1060.0,252.0,10.4,101.73,1060.0,370.0,645.0,120.0,80.0,45.0,27.1,22.4,230.0,160.0,65.0,230.0,135.0,95.0,0.0,0.0,0.0,0.0,280.0,260.0,15.0,10.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560097,"Muskrat Dam Lake, Indian reserve (IRI)",,,,24.71,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3560,"Kenora, District (DIS)",3560098,"Kingfisher Lake 1, Indian reserve (IRI)",511.0,127.0,56.0,9.12,510.0,150.0,320.0,40.0,45.0,35.0,30.3,26.0,120.0,90.0,30.0,120.0,85.0,30.0,0.0,0.0,0.0,0.0,180.0,170.0,10.0,10.0,0.0,0.0
3595, Northwest,3560,"Kenora, District (DIS)",3560100,"Wawakapewin, Indian reserve (IRI)",16.0,14.0,0.3,53.04,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3560,"Kenora, District (DIS)",3560104,"Kee-Way-Win, Indian reserve (IRI)",409.0,95.0,2.2,182.45,410.0,160.0,240.0,50.0,30.0,5.0,24.1,19.6,90.0,75.0,20.0,90.0,60.0,35.0,0.0,0.0,0.0,0.0,90.0,75.0,10.0,0.0,0.0,0.0
